"Repetition","ID","OuterFold","SplitID"
5,990,5,"R05_F05"
5,991,4,"R05_F04"
5,992,2,"R05_F02"
5,993,4,"R05_F04"
5,994,4,"R05_F04"
5,995,5,"R05_F05"
5,996,4,"R05_F04"
5,997,4,"R05_F04"
5,998,2,"R05_F02"
5,999,1,"R05_F01"
5,1000,5,"R05_F05"
